x	y	xlabel	ylabel	val	tenders	orders
39	55	Hospital Quilpué	Patricio Rodrigo Artigas Olmedo	0		
40	55	Hospital Regional Rancagua - Hrr	Patricio Rodrigo Artigas Olmedo	0		
41	55	Hospital Río Bueno	Patricio Rodrigo Artigas Olmedo	0		
42	55	Hospital Santa Filomena De Graneros	Patricio Rodrigo Artigas Olmedo	0		
43	55	Hospital Valdivia	Patricio Rodrigo Artigas Olmedo	0		
44	55	Hospital Vicuña	Patricio Rodrigo Artigas Olmedo	0		
45	55	I.  Municipalidad Curaco  De Velez	Patricio Rodrigo Artigas Olmedo	0		
46	55	I. Municipalidad De Chillán	Patricio Rodrigo Artigas Olmedo	0		
47	55	I. Municipalidad De Coquimbo	Patricio Rodrigo Artigas Olmedo	0		
48	55	I. Municipalidad De Coronel	Patricio Rodrigo Artigas Olmedo	0		
49	55	I. Municipalidad De Independencia	Patricio Rodrigo Artigas Olmedo	0		
50	55	I. Municipalidad De La Pintana	Patricio Rodrigo Artigas Olmedo	0		
51	55	I. Municipalidad De Puerto Varas	Patricio Rodrigo Artigas Olmedo	0		
52	55	I. Municipalidad De Talagante	Patricio Rodrigo Artigas Olmedo	0		
53	55	I. Municipalidad De Talca	Patricio Rodrigo Artigas Olmedo	0		
54	55	I. Municipalidad Pozo Almonte	Patricio Rodrigo Artigas Olmedo	0		
55	55	I.Municipalidad De Concepcion	Patricio Rodrigo Artigas Olmedo	0		
56	55	I.Municipalidad De Concon	Patricio Rodrigo Artigas Olmedo	0		
57	55	I.Municipalidad De Mostazal	Patricio Rodrigo Artigas Olmedo	0		
58	55	I.Municipalidad De Viña Del Mar	Patricio Rodrigo Artigas Olmedo	0		
59	55	Ilustre Municipalidad  De Sagrada Familia	Patricio Rodrigo Artigas Olmedo	0		
60	55	Ilustre Municipalidad De Angol	Patricio Rodrigo Artigas Olmedo	0		
61	55	Ilustre Municipalidad De Bulnes	Patricio Rodrigo Artigas Olmedo	0		
62	55	Ilustre Municipalidad De Cabildo	Patricio Rodrigo Artigas Olmedo	0		
63	55	Ilustre Municipalidad De Calbuco	Patricio Rodrigo Artigas Olmedo	0		
64	55	Ilustre Municipalidad De Canela	Patricio Rodrigo Artigas Olmedo	0		
65	55	Ilustre Municipalidad De Catemu	Patricio Rodrigo Artigas Olmedo	0		
66	55	Ilustre Municipalidad De Cauquenes	Patricio Rodrigo Artigas Olmedo	0		
67	55	Ilustre Municipalidad De Cerrillos	Patricio Rodrigo Artigas Olmedo	0		
68	55	Ilustre Municipalidad De Cobquecura	Patricio Rodrigo Artigas Olmedo	0		
69	55	Ilustre Municipalidad De Colbún	Patricio Rodrigo Artigas Olmedo	0		
70	55	Ilustre Municipalidad De Collipulli	Patricio Rodrigo Artigas Olmedo	0		
71	55	Ilustre Municipalidad De Curanilahue	Patricio Rodrigo Artigas Olmedo	0		
72	55	Ilustre Municipalidad De Curarrehue	Patricio Rodrigo Artigas Olmedo	0		
73	55	Ilustre Municipalidad De Diego De Almagro	Patricio Rodrigo Artigas Olmedo	0		
74	55	Ilustre Municipalidad De El Bosque	Patricio Rodrigo Artigas Olmedo	0		
75	55	Ilustre Municipalidad De El Carmen	Patricio Rodrigo Artigas Olmedo	0		
76	55	Ilustre Municipalidad De Ercilla	Patricio Rodrigo Artigas Olmedo	0		
77	55	Ilustre Municipalidad De Florida	Patricio Rodrigo Artigas Olmedo	0		
78	55	Ilustre Municipalidad De Freire	Patricio Rodrigo Artigas Olmedo	0		
79	55	Ilustre Municipalidad De Fresia	Patricio Rodrigo Artigas Olmedo	0		
80	55	Ilustre Municipalidad De Futaleufu	Patricio Rodrigo Artigas Olmedo	0		
81	55	Ilustre Municipalidad De Graneros	Patricio Rodrigo Artigas Olmedo	0		
82	55	Ilustre Municipalidad De Guaitecas	Patricio Rodrigo Artigas Olmedo	0		
83	55	Ilustre Municipalidad De La Calera	Patricio Rodrigo Artigas Olmedo	0		
84	55	Ilustre Municipalidad De La Cisterna	Patricio Rodrigo Artigas Olmedo	0		
85	55	Ilustre Municipalidad De La Granja	Patricio Rodrigo Artigas Olmedo	0		
86	55	Ilustre Municipalidad De La Serena	Patricio Rodrigo Artigas Olmedo	0		
87	55	Ilustre Municipalidad De Lanco	Patricio Rodrigo Artigas Olmedo	0		
88	55	Ilustre Municipalidad De Linares	Patricio Rodrigo Artigas Olmedo	0		
89	55	Ilustre Municipalidad De Litueche	Patricio Rodrigo Artigas Olmedo	0		
90	55	Ilustre Municipalidad De Longavi	Patricio Rodrigo Artigas Olmedo	0		
91	55	Ilustre Municipalidad De Los Vilos	Patricio Rodrigo Artigas Olmedo	0		
92	55	Ilustre Municipalidad De Lumaco	Patricio Rodrigo Artigas Olmedo	0		
93	55	Ilustre Municipalidad De Molina 	Patricio Rodrigo Artigas Olmedo	0		
94	55	Ilustre Municipalidad De Mulchen	Patricio Rodrigo Artigas Olmedo	0		
95	55	Ilustre Municipalidad De Nacimiento	Patricio Rodrigo Artigas Olmedo	0		
96	55	Ilustre Municipalidad De Nancagua	Patricio Rodrigo Artigas Olmedo	0		
97	55	Ilustre Municipalidad De Ñuñoa	Patricio Rodrigo Artigas Olmedo	0		
98	55	Ilustre Municipalidad De Osorno	Patricio Rodrigo Artigas Olmedo	0		
99	55	Ilustre Municipalidad De Padre Hurtado	Patricio Rodrigo Artigas Olmedo	0		
100	55	Ilustre Municipalidad De Pelarco	Patricio Rodrigo Artigas Olmedo	0		
101	55	Ilustre Municipalidad De Pemuco	Patricio Rodrigo Artigas Olmedo	0		
102	55	Ilustre Municipalidad De Penco	Patricio Rodrigo Artigas Olmedo	0		
103	55	Ilustre Municipalidad De Peralillo	Patricio Rodrigo Artigas Olmedo	0		
104	55	Ilustre Municipalidad De Pichilemu	Patricio Rodrigo Artigas Olmedo	0		
105	55	Ilustre Municipalidad De Pinto	Patricio Rodrigo Artigas Olmedo	0		
106	55	Ilustre Municipalidad De Puchuncavi	Patricio Rodrigo Artigas Olmedo	0		
107	55	Ilustre Municipalidad De Purén	Patricio Rodrigo Artigas Olmedo	0		
108	55	Ilustre Municipalidad De Quilleco	Patricio Rodrigo Artigas Olmedo	0		
109	55	Ilustre Municipalidad De Quillota	Patricio Rodrigo Artigas Olmedo	0		
110	55	Ilustre Municipalidad De Ranquil	Patricio Rodrigo Artigas Olmedo	0		
111	55	Ilustre Municipalidad De Recoleta	Patricio Rodrigo Artigas Olmedo	0		
112	55	Ilustre Municipalidad De San Fabian	Patricio Rodrigo Artigas Olmedo	0		
113	55	Ilustre Municipalidad De San Felipe	Patricio Rodrigo Artigas Olmedo	0		
114	55	Ilustre Municipalidad De Santa Barbara	Patricio Rodrigo Artigas Olmedo	0		
115	55	Ilustre Municipalidad De Santa Juana	Patricio Rodrigo Artigas Olmedo	0		
116	55	Ilustre Municipalidad De Sierra Gorda	Patricio Rodrigo Artigas Olmedo	0		
117	55	Ilustre Municipalidad De Taltal	Patricio Rodrigo Artigas Olmedo	0		
118	55	Ilustre Municipalidad De Tierra Amarilla	Patricio Rodrigo Artigas Olmedo	0		
119	55	Ilustre Municipalidad De Tirúa	Patricio Rodrigo Artigas Olmedo	0		
120	55	Ilustre Municipalidad De Tolten	Patricio Rodrigo Artigas Olmedo	0		
121	55	Ilustre Municipalidad De Victoria	Patricio Rodrigo Artigas Olmedo	0		
122	55	Ilustre Municipalidad De Vilcún	Patricio Rodrigo Artigas Olmedo	0		
123	55	Ilustre Municipalidad De Zapallar	Patricio Rodrigo Artigas Olmedo	0		
124	55	Ilustre Municipalidad Isla De Maipo	Patricio Rodrigo Artigas Olmedo	0		
125	55	Imunicipalidad De Nueva Imperial	Patricio Rodrigo Artigas Olmedo	0		
126	55	Instituto De Normalización Previsional - Inp	Patricio Rodrigo Artigas Olmedo	0		
127	55	Instituto Nacional De Deportes De Chile	Patricio Rodrigo Artigas Olmedo	0		
128	55	Instituto Nacional Del Torax	Patricio Rodrigo Artigas Olmedo	0		
129	55	Instituto Psiquiátrico Dr. José Horwitz Barak	Patricio Rodrigo Artigas Olmedo	0		
130	55	Intendencia Iii Región, Atacama	Patricio Rodrigo Artigas Olmedo	0		
131	55	Junaeb	Patricio Rodrigo Artigas Olmedo	0		
132	55	Junta Nacional De Jardines Infantiles - Junji	Patricio Rodrigo Artigas Olmedo	0		
133	55	Ministerio De Educación	Patricio Rodrigo Artigas Olmedo	0		
134	55	Ministerio De Obras Publicas Dirección Gral. De Oopp	Patricio Rodrigo Artigas Olmedo	0		
135	55	Ministerio De Salud - Minsal	Patricio Rodrigo Artigas Olmedo	0		
136	55	Ministerio Publico	Patricio Rodrigo Artigas Olmedo	0		
137	55	Mop - Dirección De Vialidad	Patricio Rodrigo Artigas Olmedo	0		
138	55	Municipalidad De Alto Hospicio	Patricio Rodrigo Artigas Olmedo	0		
139	55	Municipalidad De Chiguayante	Patricio Rodrigo Artigas Olmedo	0		
140	55	Municipalidad De Conchalí	Patricio Rodrigo Artigas Olmedo	0		
141	55	Municipalidad De Las Condes	Patricio Rodrigo Artigas Olmedo	0		
142	55	Municipalidad De Lota	Patricio Rodrigo Artigas Olmedo	0		
143	55	Municipalidad De Ovalle	Patricio Rodrigo Artigas Olmedo	0		
144	55	Municipalidad De Padre Las Casas	Patricio Rodrigo Artigas Olmedo	0		
145	55	Municipalidad De Portezuelo	Patricio Rodrigo Artigas Olmedo	0		
146	55	Municipalidad De Pudahuel	Patricio Rodrigo Artigas Olmedo	0		
147	55	Municipalidad De Puerto Montt	Patricio Rodrigo Artigas Olmedo	0		
148	55	Municipalidad De Rio Hurtado	Patricio Rodrigo Artigas Olmedo	0		
149	55	Municipalidad De San Carlos	Patricio Rodrigo Artigas Olmedo	0		
150	55	Municipalidad De Santiago	Patricio Rodrigo Artigas Olmedo	0		
151	55	Municipalidad De Tucapel	Patricio Rodrigo Artigas Olmedo	0		
152	55	Presidencia De La República	Patricio Rodrigo Artigas Olmedo	0		
153	55	Servicio Agrícola Y Ganadero	Patricio Rodrigo Artigas Olmedo	0		
154	55	Servicio De Cooperación Técnica - Sercotec	Patricio Rodrigo Artigas Olmedo	0		
155	55	Servicio De Salud Arica	Patricio Rodrigo Artigas Olmedo	0		
156	55	Servicio De Salud Atacama	Patricio Rodrigo Artigas Olmedo	0		
157	55	Servicio De Salud Bio Bio	Patricio Rodrigo Artigas Olmedo	0		
158	55	Servicio De Salud Chiloé	Patricio Rodrigo Artigas Olmedo	0		
159	55	Servicio De Salud Metropolitano Sur	Patricio Rodrigo Artigas Olmedo	0		
160	55	Servicio De Salud Nuble	Patricio Rodrigo Artigas Olmedo	0		
161	55	Servicio De Salud Ohiggins	Patricio Rodrigo Artigas Olmedo	0		
162	55	Servicio De Salud Osorno	Patricio Rodrigo Artigas Olmedo	0		
163	55	Servicio De Salud Valparaíso San Antonio	Patricio Rodrigo Artigas Olmedo	0		
164	55	Servicio Médico Legal	Patricio Rodrigo Artigas Olmedo	0		
165	55	Servicio Nacional De Capacitación Y Empleo	Patricio Rodrigo Artigas Olmedo	0		
166	55	Servicio Nacional De Menores	Patricio Rodrigo Artigas Olmedo	0		
167	55	Servicio Nacional Para La Prevención Y Rehabilitación Del Consumo De Drogras Y Alcohol	Patricio Rodrigo Artigas Olmedo	0		
168	55	Servicio Salud Aconcagua	Patricio Rodrigo Artigas Olmedo	0		
169	55	Serviu Viii Región	Patricio Rodrigo Artigas Olmedo	0		
170	55	Subsecretaría De Hacienda	Patricio Rodrigo Artigas Olmedo	0		
171	55	Subsecretaría De Prevención Del Delito	Patricio Rodrigo Artigas Olmedo	0		
172	55	Subsecretaría De Previsión Social	Patricio Rodrigo Artigas Olmedo	0		
173	55	Subsecretaría De Transportes	Patricio Rodrigo Artigas Olmedo	0		
174	55	Superintendencia De Salud	Patricio Rodrigo Artigas Olmedo	0		
175	55	Superintendencia Del Medio Ambiente	Patricio Rodrigo Artigas Olmedo	0		
176	55	Universidad De Antofagasta	Patricio Rodrigo Artigas Olmedo	0		
177	55	Universidad De Atacama	Patricio Rodrigo Artigas Olmedo	0		
178	55	Universidad De Chile	Patricio Rodrigo Artigas Olmedo	0		
179	55	Universidad De Los Lagos	Patricio Rodrigo Artigas Olmedo	0		
180	55	Universidad Tecnológica Metropolitana	Patricio Rodrigo Artigas Olmedo	0		
1	56	Armada De Chile	Pedro Valenzuela Alister	0		
2	56	Carabineros De Chile	Pedro Valenzuela Alister	0		
3	56	Centro Asistencial Norte De Antofagasta	Pedro Valenzuela Alister	0		
4	56	Complejo Asistencial Dr. Victor Ríos Ruíz	Pedro Valenzuela Alister	0		
5	56	Comprador	Pedro Valenzuela Alister	0		
6	56	Consejo De Defensa Del Estado	Pedro Valenzuela Alister	0		
7	56	Consejo Nacional De La Cultura Y Las Artes	Pedro Valenzuela Alister	0		
8	56	Corporacion Administrativa Del Poder Judicial	Pedro Valenzuela Alister	0		
9	56	Corporación Nacional De Desarrollo Indígena - Conadi	Pedro Valenzuela Alister	0		
10	56	Corporación Nacional Forestal - Conaf	Pedro Valenzuela Alister	0		
11	56	Defensoría Penal Pública	Pedro Valenzuela Alister	0		
12	56	Dirección De Aeropuertos - Moptt	Pedro Valenzuela Alister	0		
13	56	Dirección De Arquitectura - Mop	Pedro Valenzuela Alister	0		
14	56	Dirección De Bibliotecas, Archivos Y Museos	Pedro Valenzuela Alister	0		
15	56	Dirección De Obras Hidráulicas - Moptt	Pedro Valenzuela Alister	0		
16	56	Dirección De Planeamiento - Moptt	Pedro Valenzuela Alister	0		
17	56	Dirección Del Trabajo	Pedro Valenzuela Alister	0		
18	56	Ejército De Chile	Pedro Valenzuela Alister	0		
19	56	Fondo De Solidaridad E Inversión Social - Fosis	Pedro Valenzuela Alister	0		
20	56	Fondo Nacional De Salud - Fonasa	Pedro Valenzuela Alister	0		
21	56	Fuerza Aérea De Chile	Pedro Valenzuela Alister	0		
22	56	Gendarmería De Chile	Pedro Valenzuela Alister	0		
23	56	Gobernación Provincial De Huasco	Pedro Valenzuela Alister	0		
24	56	Gobernación Provincial De Linares	Pedro Valenzuela Alister	0		
25	56	Gobernación Provincial De Malleco	Pedro Valenzuela Alister	0		
26	56	Gobernación Provincial De Talca	Pedro Valenzuela Alister	0		
27	56	Hospital  Lonquimay	Pedro Valenzuela Alister	0		
28	56	Hospital Angol	Pedro Valenzuela Alister	0		
29	56	Hospital Carlos Cisternas De Calama	Pedro Valenzuela Alister	0		
30	56	Hospital Contulmo	Pedro Valenzuela Alister	0		
31	56	Hospital Curanilahue	Pedro Valenzuela Alister	0		
32	56	Hospital De Chimbarongo	Pedro Valenzuela Alister	0		
33	56	Hospital De Purén	Pedro Valenzuela Alister	0		
34	56	Hospital Dr. Abraham Godoy Peña	Pedro Valenzuela Alister	0		
35	56	Hospital Dr. Exequiel González Cortes	Pedro Valenzuela Alister	0		
36	56	Hospital Ovalle	Pedro Valenzuela Alister	0		
37	56	Hospital Padre Alberto Hurtado	Pedro Valenzuela Alister	0		
38	56	Hospital Pedro Morales C.	Pedro Valenzuela Alister	0		
39	56	Hospital Quilpué	Pedro Valenzuela Alister	0		
40	56	Hospital Regional Rancagua - Hrr	Pedro Valenzuela Alister	0		
41	56	Hospital Río Bueno	Pedro Valenzuela Alister	0		
42	56	Hospital Santa Filomena De Graneros	Pedro Valenzuela Alister	0		
43	56	Hospital Valdivia	Pedro Valenzuela Alister	0		
44	56	Hospital Vicuña	Pedro Valenzuela Alister	0		
45	56	I.  Municipalidad Curaco  De Velez	Pedro Valenzuela Alister	0		
46	56	I. Municipalidad De Chillán	Pedro Valenzuela Alister	0		
47	56	I. Municipalidad De Coquimbo	Pedro Valenzuela Alister	0		
48	56	I. Municipalidad De Coronel	Pedro Valenzuela Alister	0		
49	56	I. Municipalidad De Independencia	Pedro Valenzuela Alister	0		
50	56	I. Municipalidad De La Pintana	Pedro Valenzuela Alister	0		
51	56	I. Municipalidad De Puerto Varas	Pedro Valenzuela Alister	0		
52	56	I. Municipalidad De Talagante	Pedro Valenzuela Alister	0		
53	56	I. Municipalidad De Talca	Pedro Valenzuela Alister	0		
54	56	I. Municipalidad Pozo Almonte	Pedro Valenzuela Alister	0		
55	56	I.Municipalidad De Concepcion	Pedro Valenzuela Alister	0		
56	56	I.Municipalidad De Concon	Pedro Valenzuela Alister	0		
57	56	I.Municipalidad De Mostazal	Pedro Valenzuela Alister	0		
58	56	I.Municipalidad De Viña Del Mar	Pedro Valenzuela Alister	0		
59	56	Ilustre Municipalidad  De Sagrada Familia	Pedro Valenzuela Alister	0		
60	56	Ilustre Municipalidad De Angol	Pedro Valenzuela Alister	0		
61	56	Ilustre Municipalidad De Bulnes	Pedro Valenzuela Alister	0		
62	56	Ilustre Municipalidad De Cabildo	Pedro Valenzuela Alister	0		
63	56	Ilustre Municipalidad De Calbuco	Pedro Valenzuela Alister	0		
64	56	Ilustre Municipalidad De Canela	Pedro Valenzuela Alister	0		
65	56	Ilustre Municipalidad De Catemu	Pedro Valenzuela Alister	0		
66	56	Ilustre Municipalidad De Cauquenes	Pedro Valenzuela Alister	0		
67	56	Ilustre Municipalidad De Cerrillos	Pedro Valenzuela Alister	0		
68	56	Ilustre Municipalidad De Cobquecura	Pedro Valenzuela Alister	0		
69	56	Ilustre Municipalidad De Colbún	Pedro Valenzuela Alister	0		
70	56	Ilustre Municipalidad De Collipulli	Pedro Valenzuela Alister	0		
71	56	Ilustre Municipalidad De Curanilahue	Pedro Valenzuela Alister	0		
72	56	Ilustre Municipalidad De Curarrehue	Pedro Valenzuela Alister	0		
73	56	Ilustre Municipalidad De Diego De Almagro	Pedro Valenzuela Alister	0		
74	56	Ilustre Municipalidad De El Bosque	Pedro Valenzuela Alister	0		
75	56	Ilustre Municipalidad De El Carmen	Pedro Valenzuela Alister	0		
76	56	Ilustre Municipalidad De Ercilla	Pedro Valenzuela Alister	0		
77	56	Ilustre Municipalidad De Florida	Pedro Valenzuela Alister	0		
78	56	Ilustre Municipalidad De Freire	Pedro Valenzuela Alister	0		
79	56	Ilustre Municipalidad De Fresia	Pedro Valenzuela Alister	0		
80	56	Ilustre Municipalidad De Futaleufu	Pedro Valenzuela Alister	0		
81	56	Ilustre Municipalidad De Graneros	Pedro Valenzuela Alister	0		
82	56	Ilustre Municipalidad De Guaitecas	Pedro Valenzuela Alister	0		
83	56	Ilustre Municipalidad De La Calera	Pedro Valenzuela Alister	0		
84	56	Ilustre Municipalidad De La Cisterna	Pedro Valenzuela Alister	0		
85	56	Ilustre Municipalidad De La Granja	Pedro Valenzuela Alister	0		
86	56	Ilustre Municipalidad De La Serena	Pedro Valenzuela Alister	0		
87	56	Ilustre Municipalidad De Lanco	Pedro Valenzuela Alister	0		
88	56	Ilustre Municipalidad De Linares	Pedro Valenzuela Alister	0		
89	56	Ilustre Municipalidad De Litueche	Pedro Valenzuela Alister	0		
90	56	Ilustre Municipalidad De Longavi	Pedro Valenzuela Alister	0		
91	56	Ilustre Municipalidad De Los Vilos	Pedro Valenzuela Alister	0		
92	56	Ilustre Municipalidad De Lumaco	Pedro Valenzuela Alister	0		
93	56	Ilustre Municipalidad De Molina 	Pedro Valenzuela Alister	0		
94	56	Ilustre Municipalidad De Mulchen	Pedro Valenzuela Alister	0		
95	56	Ilustre Municipalidad De Nacimiento	Pedro Valenzuela Alister	0		
96	56	Ilustre Municipalidad De Nancagua	Pedro Valenzuela Alister	0		
97	56	Ilustre Municipalidad De Ñuñoa	Pedro Valenzuela Alister	0		
98	56	Ilustre Municipalidad De Osorno	Pedro Valenzuela Alister	0		
99	56	Ilustre Municipalidad De Padre Hurtado	Pedro Valenzuela Alister	0		
100	56	Ilustre Municipalidad De Pelarco	Pedro Valenzuela Alister	0		
101	56	Ilustre Municipalidad De Pemuco	Pedro Valenzuela Alister	0		
102	56	Ilustre Municipalidad De Penco	Pedro Valenzuela Alister	0		
103	56	Ilustre Municipalidad De Peralillo	Pedro Valenzuela Alister	0		
104	56	Ilustre Municipalidad De Pichilemu	Pedro Valenzuela Alister	0		
105	56	Ilustre Municipalidad De Pinto	Pedro Valenzuela Alister	0		
106	56	Ilustre Municipalidad De Puchuncavi	Pedro Valenzuela Alister	0		
107	56	Ilustre Municipalidad De Purén	Pedro Valenzuela Alister	0		
108	56	Ilustre Municipalidad De Quilleco	Pedro Valenzuela Alister	2199	3650-6-LP14	3650-500-SE14
109	56	Ilustre Municipalidad De Quillota	Pedro Valenzuela Alister	0		
110	56	Ilustre Municipalidad De Ranquil	Pedro Valenzuela Alister	0		
111	56	Ilustre Municipalidad De Recoleta	Pedro Valenzuela Alister	0		
112	56	Ilustre Municipalidad De San Fabian	Pedro Valenzuela Alister	0		
113	56	Ilustre Municipalidad De San Felipe	Pedro Valenzuela Alister	0		
114	56	Ilustre Municipalidad De Santa Barbara	Pedro Valenzuela Alister	0		
115	56	Ilustre Municipalidad De Santa Juana	Pedro Valenzuela Alister	0		
116	56	Ilustre Municipalidad De Sierra Gorda	Pedro Valenzuela Alister	0		
117	56	Ilustre Municipalidad De Taltal	Pedro Valenzuela Alister	0		
118	56	Ilustre Municipalidad De Tierra Amarilla	Pedro Valenzuela Alister	0		
119	56	Ilustre Municipalidad De Tirúa	Pedro Valenzuela Alister	0		
120	56	Ilustre Municipalidad De Tolten	Pedro Valenzuela Alister	0		
121	56	Ilustre Municipalidad De Victoria	Pedro Valenzuela Alister	0		
122	56	Ilustre Municipalidad De Vilcún	Pedro Valenzuela Alister	0		
123	56	Ilustre Municipalidad De Zapallar	Pedro Valenzuela Alister	0		
124	56	Ilustre Municipalidad Isla De Maipo	Pedro Valenzuela Alister	0		
125	56	Imunicipalidad De Nueva Imperial	Pedro Valenzuela Alister	0		
126	56	Instituto De Normalización Previsional - Inp	Pedro Valenzuela Alister	0		
127	56	Instituto Nacional De Deportes De Chile	Pedro Valenzuela Alister	0		
128	56	Instituto Nacional Del Torax	Pedro Valenzuela Alister	0		
129	56	Instituto Psiquiátrico Dr. José Horwitz Barak	Pedro Valenzuela Alister	0		
130	56	Intendencia Iii Región, Atacama	Pedro Valenzuela Alister	0		
131	56	Junaeb	Pedro Valenzuela Alister	0		
132	56	Junta Nacional De Jardines Infantiles - Junji	Pedro Valenzuela Alister	0		
133	56	Ministerio De Educación	Pedro Valenzuela Alister	0		
134	56	Ministerio De Obras Publicas Dirección Gral. De Oopp	Pedro Valenzuela Alister	0		
135	56	Ministerio De Salud - Minsal	Pedro Valenzuela Alister	0		
136	56	Ministerio Publico	Pedro Valenzuela Alister	0		
137	56	Mop - Dirección De Vialidad	Pedro Valenzuela Alister	0		
138	56	Municipalidad De Alto Hospicio	Pedro Valenzuela Alister	0		
139	56	Municipalidad De Chiguayante	Pedro Valenzuela Alister	0		
140	56	Municipalidad De Conchalí	Pedro Valenzuela Alister	0		
141	56	Municipalidad De Las Condes	Pedro Valenzuela Alister	0		
142	56	Municipalidad De Lota	Pedro Valenzuela Alister	0		
143	56	Municipalidad De Ovalle	Pedro Valenzuela Alister	0		
144	56	Municipalidad De Padre Las Casas	Pedro Valenzuela Alister	0		
145	56	Municipalidad De Portezuelo	Pedro Valenzuela Alister	0		
146	56	Municipalidad De Pudahuel	Pedro Valenzuela Alister	0		
147	56	Municipalidad De Puerto Montt	Pedro Valenzuela Alister	0		
148	56	Municipalidad De Rio Hurtado	Pedro Valenzuela Alister	0		
149	56	Municipalidad De San Carlos	Pedro Valenzuela Alister	0		
150	56	Municipalidad De Santiago	Pedro Valenzuela Alister	0		
151	56	Municipalidad De Tucapel	Pedro Valenzuela Alister	0		
152	56	Presidencia De La República	Pedro Valenzuela Alister	0		
153	56	Servicio Agrícola Y Ganadero	Pedro Valenzuela Alister	0		
154	56	Servicio De Cooperación Técnica - Sercotec	Pedro Valenzuela Alister	0		
155	56	Servicio De Salud Arica	Pedro Valenzuela Alister	0		
156	56	Servicio De Salud Atacama	Pedro Valenzuela Alister	0		
157	56	Servicio De Salud Bio Bio	Pedro Valenzuela Alister	0		
158	56	Servicio De Salud Chiloé	Pedro Valenzuela Alister	0		
159	56	Servicio De Salud Metropolitano Sur	Pedro Valenzuela Alister	0		
160	56	Servicio De Salud Nuble	Pedro Valenzuela Alister	0		
161	56	Servicio De Salud Ohiggins	Pedro Valenzuela Alister	0		
162	56	Servicio De Salud Osorno	Pedro Valenzuela Alister	0		
163	56	Servicio De Salud Valparaíso San Antonio	Pedro Valenzuela Alister	0		
164	56	Servicio Médico Legal	Pedro Valenzuela Alister	0		
165	56	Servicio Nacional De Capacitación Y Empleo	Pedro Valenzuela Alister	0		
166	56	Servicio Nacional De Menores	Pedro Valenzuela Alister	0		
167	56	Servicio Nacional Para La Prevención Y Rehabilitación Del Consumo De Drogras Y Alcohol	Pedro Valenzuela Alister	0		
168	56	Servicio Salud Aconcagua	Pedro Valenzuela Alister	0		
169	56	Serviu Viii Región	Pedro Valenzuela Alister	0		
170	56	Subsecretaría De Hacienda	Pedro Valenzuela Alister	0		
171	56	Subsecretaría De Prevención Del Delito	Pedro Valenzuela Alister	0		
172	56	Subsecretaría De Previsión Social	Pedro Valenzuela Alister	0		
173	56	Subsecretaría De Transportes	Pedro Valenzuela Alister	0		
174	56	Superintendencia De Salud	Pedro Valenzuela Alister	0		
175	56	Superintendencia Del Medio Ambiente	Pedro Valenzuela Alister	0		
176	56	Universidad De Antofagasta	Pedro Valenzuela Alister	0		
177	56	Universidad De Atacama	Pedro Valenzuela Alister	0		
178	56	Universidad De Chile	Pedro Valenzuela Alister	0		
179	56	Universidad De Los Lagos	Pedro Valenzuela Alister	0		
180	56	Universidad Tecnológica Metropolitana	Pedro Valenzuela Alister	0		
1	57	Armada De Chile	Prisa S.A.	1152		3191-7541-CM14
2	57	Carabineros De Chile	Prisa S.A.	18900		5636-574-CM14
3	57	Centro Asistencial Norte De Antofagasta	Prisa S.A.	0		
4	57	Complejo Asistencial Dr. Victor Ríos Ruíz	Prisa S.A.	0		
5	57	Comprador	Prisa S.A.	0		
6	57	Consejo De Defensa Del Estado	Prisa S.A.	0		
7	57	Consejo Nacional De La Cultura Y Las Artes	Prisa S.A.	0		
8	57	Corporacion Administrativa Del Poder Judicial	Prisa S.A.	263		739672-49-CM14
9	57	Corporación Nacional De Desarrollo Indígena - Conadi	Prisa S.A.	0		
10	57	Corporación Nacional Forestal - Conaf	Prisa S.A.	0		
11	57	Defensoría Penal Pública	Prisa S.A.	0		
12	57	Dirección De Aeropuertos - Moptt	Prisa S.A.	0		
13	57	Dirección De Arquitectura - Mop	Prisa S.A.	0		
14	57	Dirección De Bibliotecas, Archivos Y Museos	Prisa S.A.	0		
15	57	Dirección De Obras Hidráulicas - Moptt	Prisa S.A.	0		
16	57	Dirección De Planeamiento - Moptt	Prisa S.A.	9875		5787-12-CM14;5787-18-CM14
17	57	Dirección Del Trabajo	Prisa S.A.	427		4623-225-CM14;4623-221-CM14;4623-224-CM14
18	57	Ejército De Chile	Prisa S.A.	6386		3444-378-CM14;3440-1210-CM14;3339-137-CM14
19	57	Fondo De Solidaridad E Inversión Social - Fosis	Prisa S.A.	741.5		1444-122-CM14;1443-132-CM14
20	57	Fondo Nacional De Salud - Fonasa	Prisa S.A.	19200		591-2522-CM14
21	57	Fuerza Aérea De Chile	Prisa S.A.	0		
22	57	Gendarmería De Chile	Prisa S.A.	377.5		1411-10126-CM14;1411-10127-CM14;1968-6968-CM14;1962-1748-CM14
23	57	Gobernación Provincial De Huasco	Prisa S.A.	150		2024-176-CM14
24	57	Gobernación Provincial De Linares	Prisa S.A.	87		2047-210-CM14
25	57	Gobernación Provincial De Malleco	Prisa S.A.	0		
26	57	Gobernación Provincial De Talca	Prisa S.A.	399		1475-325-CM14
27	57	Hospital  Lonquimay	Prisa S.A.	0		
28	57	Hospital Angol	Prisa S.A.	0		
